Object,Object Type ID,Property label,Internal name,Type,Field type,Read only,Unique lookup property,Categories,Options,Pipeline stages
Company,0-2,Account status,account_status,enumeration,,False,False,customer_and_exclusion;explicit_a2_candidate,Active [Active]; Block [Block]; Ship [Ship],
Company,0-2,Active Mustad Dealer,active_mustad_dealer,bool,,False,False,explicit_a2_candidate,Yes [true]; No [false],
Company,0-2,Address Verified,mailing_verified,bool,,False,False,explicit_a2_candidate;identity_and_contact;quality_and_enrichment,Yes [true]; No [false],
Company,0-2,Assigned Rep,assigned_rep,enumeration,,False,False,ownership_and_routing,Rachel Otten [33209911]; Tahmineh Goljan [34737828]; Mustad HubSpot [35006795]; Tim Shannon [35051817]; Kris Kibbey [35051818]; allison Phleger [35051819]; Hannah Goshorn [35051820]; Todd Walker [35051821]; DAVID YORK [35051822]; Rob Logsdon [35051851]; Fred Lang [35223608]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Sample Request Mustad USA [36398228]; Mohammad reza Asadi [36771337]; Cetrix Support [50462861]; Lucija Batarelo [77926659]; Hayley Moore [77926690]; Faezeh Yazdani [91453469]; Lindsay Stafford [92300650]; shahin qoli [95099317],
Company,0-2,Brands,hs_all_assigned_business_unit_ids,enumeration,,False,False,explicit_a2_candidate;ownership_and_routing,EQUINET App [0]; Mustad USA [18640656],
Company,0-2,Business Type,business_type,enumeration,,False,False,explicit_a2_candidate,Feed Story [Feed Story]; Farm Supply [Farm Supply]; Tack & Saddle [Tack & Saddle]; Farrier Supply [Farrier Supply]; Vet Supply [Vet Supply]; Co-op [Co-op]; Online only [Online only]; Other [Other],
Company,0-2,City,city,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,Company Domain Name,domain,string,,False,False,explicit_a2_candidate;external_ids_and_associations;identity_and_contact,,
Company,0-2,Company Email,company_email,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,Company name,name,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,Company owner,hubspot_owner_id,enumeration,,False,False,explicit_a2_candidate;ownership_and_routing,Rachel Otten [33209911]; Tahmineh Goljan [34737828]; Mustad HubSpot [35006795]; Tim Shannon [35051817]; Kris Kibbey [35051818]; allison Phleger [35051819]; Hannah Goshorn [35051820]; Todd Walker [35051821]; DAVID YORK [35051822]; Rob Logsdon [35051851]; Fred Lang [35223608]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Sample Request Mustad USA [36398228]; Mohammad reza Asadi [36771337]; Cetrix Support [50462861]; Lucija Batarelo [77926659]; Hayley Moore [77926690]; Faezeh Yazdani [91453469]; Lindsay Stafford [92300650]; shahin qoli [95099317],
Company,0-2,Company Type,company_type,enumeration,,False,False,explicit_a2_candidate;identity_and_contact,Dealer [Dealer]; Clinic [Clinic]; Farrier Business [Farrier Business]; Trainer [Trainer]; Veterinarian [Veterinarian]; Breeder [Breeder]; Farrier [Farrier]; Facility [Facility]; Farm [Farm]; Other [Other]; Media [Media]; Organization [Organization]; Retail & Supply [Retail & Supply]; Service Provider [Service Provider],
Company,0-2,Country/Region,country,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,Country/Region Code,hs_country_code,string,,False,False,identity_and_contact,,
Company,0-2,Created by user ID,hs_created_by_user_id,number,,True,False,external_ids_and_associations,Mohammad reza Asadi [36771337]; Lucija Batarelo [77926659]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Tahmineh Goljan [34737828]; Hannah Goshorn [35051820]; Mustad HubSpot [35006795]; Kris Kibbey [35051818]; Fred Lang [35223608]; Rob Logsdon [35051851]; Hayley Moore [77926690]; Sample Request Mustad USA [36398228]; Rachel Otten [33209911]; allison Phleger [35051819]; shahin qoli [95099317]; Tim Shannon [35051817]; Lindsay Stafford [92300650]; Cetrix Support [50462861]; Todd Walker [35051821]; Faezeh Yazdani [91453469]; DAVID YORK [35051822],
Company,0-2,"Cumulative time in ""Customer (Lifecycle Stage Pipeline)""",hs_v2_cumulative_time_in_customer,number,,True,False,customer_and_exclusion,,
Company,0-2,"Cumulative time in ""Evangelist (Lifecycle Stage Pipeline)""",hs_v2_cumulative_time_in_evangelist,number,,True,False,customer_and_exclusion,,
Company,0-2,"Cumulative time in ""Lead (Lifecycle Stage Pipeline)""",hs_v2_cumulative_time_in_lead,number,,True,False,customer_and_exclusion,,
Company,0-2,"Cumulative time in ""Marketing Qualified Lead (Lifecycle Stage Pipeline)""",hs_v2_cumulative_time_in_marketingqualifiedlead,number,,True,False,customer_and_exclusion,,
Company,0-2,"Cumulative time in ""Opportunity (Lifecycle Stage Pipeline)""",hs_v2_cumulative_time_in_opportunity,number,,True,False,customer_and_exclusion,,
Company,0-2,"Cumulative time in ""Sales Qualified Lead (Lifecycle Stage Pipeline)""",hs_v2_cumulative_time_in_salesqualifiedlead,number,,True,False,customer_and_exclusion,,
Company,0-2,"Cumulative time in ""Subscriber (Lifecycle Stage Pipeline)""",hs_v2_cumulative_time_in_subscriber,number,,True,False,customer_and_exclusion,,
Company,0-2,Current Customer,hs_current_customer,enumeration,,False,False,customer_and_exclusion;explicit_a2_candidate,Yes [yes]; No [no],
Company,0-2,Data Quality Score,data_quality,enumeration,,False,False,explicit_a2_candidate;qualification_and_score;quality_and_enrichment,Complete [Complete]; Partial [Partial]; Needs Review [Needs Review],
Company,0-2,"Date entered ""Customer (Lifecycle Stage Pipeline)""",hs_v2_date_entered_customer,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date entered ""Evangelist (Lifecycle Stage Pipeline)""",hs_v2_date_entered_evangelist,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date entered ""Lead (Lifecycle Stage Pipeline)""",hs_v2_date_entered_lead,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date entered ""Marketing Qualified Lead (Lifecycle Stage Pipeline)""",hs_v2_date_entered_marketingqualifiedlead,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date entered ""Opportunity (Lifecycle Stage Pipeline)""",hs_v2_date_entered_opportunity,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date entered ""Sales Qualified Lead (Lifecycle Stage Pipeline)""",hs_v2_date_entered_salesqualifiedlead,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date entered ""Subscriber (Lifecycle Stage Pipeline)""",hs_v2_date_entered_subscriber,datetime,,True,False,customer_and_exclusion,,
Company,0-2,Date entered current stage,hs_v2_date_entered_current_stage,datetime,,True,False,activity_and_freshness,,
Company,0-2,"Date exited ""Customer (Lifecycle Stage Pipeline)""",hs_v2_date_exited_customer,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date exited ""Evangelist (Lifecycle Stage Pipeline)""",hs_v2_date_exited_evangelist,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date exited ""Lead (Lifecycle Stage Pipeline)""",hs_v2_date_exited_lead,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date exited ""Marketing Qualified Lead (Lifecycle Stage Pipeline)""",hs_v2_date_exited_marketingqualifiedlead,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date exited ""Opportunity (Lifecycle Stage Pipeline)""",hs_v2_date_exited_opportunity,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date exited ""Sales Qualified Lead (Lifecycle Stage Pipeline)""",hs_v2_date_exited_salesqualifiedlead,datetime,,True,False,customer_and_exclusion,,
Company,0-2,"Date exited ""Subscriber (Lifecycle Stage Pipeline)""",hs_v2_date_exited_subscriber,datetime,,True,False,customer_and_exclusion,,
Company,0-2,Direct Mail Opt-in,mailing_opt_in,bool,,False,False,consent_and_suppression;explicit_a2_candidate,Yes [true]; No [false],
Company,0-2,Do Not Contact,do_not_contact,bool,,False,False,consent_and_suppression;explicit_a2_candidate,Yes [true]; No [false],
Company,0-2,Domain status,hs_domain_status,enumeration,,False,False,identity_and_contact,Active [ACTIVE]; Inactive [INACTIVE]; Redirect [REDIRECT],
Company,0-2,Email Marketing Opt-in,email_opt_in,bool,,False,False,consent_and_suppression;identity_and_contact,Yes [true]; No [false],
Company,0-2,GDPR / CAN-SPAM Consent,gdpr_consent,bool,,False,False,consent_and_suppression;explicit_a2_candidate,Yes [true]; No [false],
Company,0-2,Has been enriched,hs_is_enriched,bool,,True,False,explicit_a2_candidate;quality_and_enrichment,Yes [true]; No [false],
Company,0-2,Hosts Farrier Appreciation Events,farrier_nights,bool,,False,False,equine_and_professional,Yes [true]; No [false],
Company,0-2,HubSpot Team,hubspot_team_id,enumeration,,True,False,explicit_a2_candidate;ownership_and_routing,EQUINET Team [157764626]; Mustad USA Sales Team [184279571],
Company,0-2,Ideal Customer Profile Tier,hs_ideal_customer_profile,enumeration,,False,False,explicit_a2_candidate;qualification_and_score,Tier 1 [tier_1]; Tier 2 [tier_2]; Tier 3 [tier_3],
Company,0-2,Intent Signals active,hs_intent_signals_enabled,bool,,True,False,qualification_and_score,Yes [true]; No [false],
Company,0-2,Last Activity Date,notes_last_updated,datetime,,True,False,activity_and_freshness,,
Company,0-2,Last Contacted,notes_last_contacted,datetime,,True,False,activity_and_freshness,,
Company,0-2,Last Engagement Date,hs_last_sales_activity_timestamp,datetime,,True,False,activity_and_freshness,,
Company,0-2,Last Logged Outgoing Email Date,hs_last_logged_outgoing_email_date,datetime,,True,False,identity_and_contact,,
Company,0-2,Last Modified Date,hs_lastmodifieddate,datetime,,True,False,activity_and_freshness,,
Company,0-2,Last Tracked Visit Time,hs_most_recent_de_anonymized_visit,datetime,,True,False,activity_and_freshness,,
Company,0-2,"Latest time in ""Customer (Lifecycle Stage Pipeline)""",hs_v2_latest_time_in_customer,number,,True,False,customer_and_exclusion,,
Company,0-2,"Latest time in ""Evangelist (Lifecycle Stage Pipeline)""",hs_v2_latest_time_in_evangelist,number,,True,False,customer_and_exclusion,,
Company,0-2,"Latest time in ""Lead (Lifecycle Stage Pipeline)""",hs_v2_latest_time_in_lead,number,,True,False,customer_and_exclusion,,
Company,0-2,"Latest time in ""Marketing Qualified Lead (Lifecycle Stage Pipeline)""",hs_v2_latest_time_in_marketingqualifiedlead,number,,True,False,customer_and_exclusion,,
Company,0-2,"Latest time in ""Opportunity (Lifecycle Stage Pipeline)""",hs_v2_latest_time_in_opportunity,number,,True,False,customer_and_exclusion,,
Company,0-2,"Latest time in ""Sales Qualified Lead (Lifecycle Stage Pipeline)""",hs_v2_latest_time_in_salesqualifiedlead,number,,True,False,customer_and_exclusion,,
Company,0-2,"Latest time in ""Subscriber (Lifecycle Stage Pipeline)""",hs_v2_latest_time_in_subscriber,number,,True,False,customer_and_exclusion,,
Company,0-2,Lead Source,lead_source,enumeration,,False,False,explicit_a2_candidate,Rep [Rep]; Trade Show [Trade Show]; Referral [Referral]; ERP Import [ERP Import]; Web [Web],
Company,0-2,Lead Status,hs_lead_status,enumeration,,False,False,customer_and_exclusion;explicit_a2_candidate,New [NEW]; Open [OPEN]; In Progress [IN_PROGRESS]; Open Deal [OPEN_DEAL]; Unqualified [UNQUALIFIED]; Attempted to Contact [ATTEMPTED_TO_CONTACT]; Connected [CONNECTED]; Bad Timing [BAD_TIMING],
Company,0-2,Lifecycle Stage,lifecyclestage,enumeration,,False,False,customer_and_exclusion;explicit_a2_candidate,,Lifecycle Stage Pipeline > Lead [lead]; Lifecycle Stage Pipeline > Marketing Qualified Lead [marketingqualifiedlead]; Lifecycle Stage Pipeline > Sales Qualified Lead [salesqualifiedlead]; Lifecycle Stage Pipeline > Opportunity [opportunity]; Lifecycle Stage Pipeline > Customer [customer]; Lifecycle Stage Pipeline > Evangelist [evangelist]; Lifecycle Stage Pipeline > Subscriber [subscriber]
Company,0-2,Likelihood to close,hs_predictivecontactscore_v2,number,,True,False,explicit_a2_candidate;qualification_and_score,,
Company,0-2,Max recommendation score,hs_max_recommendation_score,number,,True,False,qualification_and_score,,
Company,0-2,Merged Company IDs,hs_merged_object_ids,enumeration,,True,False,explicit_a2_candidate;external_ids_and_associations,,
Company,0-2,Mustad ERP Account ID,mustad_account_id,string,,False,False,explicit_a2_candidate;external_ids_and_associations,,
Company,0-2,NPS / Satisfaction Score,nps_score,number,,False,False,qualification_and_score,,
Company,0-2,Number of Associated Contacts,num_associated_contacts,number,,True,False,explicit_a2_candidate;external_ids_and_associations,,
Company,0-2,Number of Associated Deals,num_associated_deals,number,,True,False,customer_and_exclusion;explicit_a2_candidate;external_ids_and_associations,,
Company,0-2,Number of contacts with a buying role,hs_num_contacts_with_buying_roles,number,,True,False,identity_and_contact;qualification_and_score,,
Company,0-2,Number of open deals,hs_num_open_deals,number,,True,False,customer_and_exclusion;explicit_a2_candidate,,
Company,0-2,Other Brands Carried,brand_mix,enumeration,,False,False,ownership_and_routing,Anvil Brand [Anvil Brand]; Double S [Double S]; Blurton [Blurton]; Diamond [Diamond]; Kerckhaert [Kerckhaert]; Kahn [Kahn]; Werkman [Werkman]; Thorobred [Thorobred]; Victory [Victory]; Vulcan [Vulcan]; Other [Other],
Company,0-2,Owner assigned date,hubspot_owner_assigneddate,datetime,,True,False,ownership_and_routing,,
Company,0-2,Parent Company,hs_parent_company_id,number,,True,False,external_ids_and_associations,fnwusers.com [432587215048]; tntltd.com [432608882911]; erols.com [432608907451]; dahlsfarrierservice.com [432592553163]; nctool.com [435114053828]; icloup.com [432609067197]; outbackvet.com [432611168490]; horizonisp.us [432580475111]; upwardprint.com [432611390699]; business.fb.com [436853900522]; sbbmail.com [432611876061]; embargmail.com [432611876066]; web-library.net [438346248381]; outworldstudios.com [436996981959]; comcast.org [432609016054]; ggggg.com [436748536016]; test.dev [434518713566]; mail.fresnostate.edu [432587215045]; trimandtrain.net [432611513536]; smail.com [432611390695]; blackswanfarriery.com [432608984260]; douglasbaker.ca [432611876060]; mailc1.com [432608855272]; diamondmminerals.com [432608855284]; millersfarrier.com [432611759331],
Company,0-2,Phone Number,phone,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,Postal Code,zip,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,Recent Conversion,recent_conversion_event_name,string,,True,False,activity_and_freshness,,
Company,0-2,Recent Conversion Date,recent_conversion_date,datetime,,True,False,activity_and_freshness,,
Company,0-2,Recent Deal Amount,recent_deal_amount,number,,True,False,activity_and_freshness,,
Company,0-2,Recent Deal Close Date,recent_deal_close_date,datetime,,True,False,activity_and_freshness,,
Company,0-2,Recent Intent Signals,hs_recent_intent_signals,enumeration,,True,False,activity_and_freshness;qualification_and_score,Asset acquisition [4-11701358]; Asset divestiture [4-11701361]; Bankruptcy filing [4-11701354]; Budget mention [4-10701930]; Client lost [4-11701352]; Client signing [4-10838545]; Company Surge [4-11038405]; Company spinoff [4-11701360]; Competitor identified [4-11701356]; Deal timing [4-10188819]; Division spinoff [4-11701351]; Earnings report [4-11701353]; Email bounce [4-5470331]; Event attendance [4-10021656]; Executive departure [4-11038412]; Executive hiring [4-7727049]; Executive promotion [4-11038410]; Executive retirement [4-11701348]; Funding [4-5076614]; Geographic expansion [4-5470325]; Growth metrics [4-8148872]; Headcount increase [4-11038411]; IPO [4-11701349]; Incident [4-11038408]; Industry recognition [4-9304135],
Company,0-2,Record ID,hs_object_id,number,,True,False,explicit_a2_candidate;external_ids_and_associations,,
Company,0-2,Redirect domain,hs_redirect_domain,string,,False,False,identity_and_contact,,
Company,0-2,Region Priority,region_priority,enumeration,,False,False,ownership_and_routing;qualification_and_score,Beachhead [Beachhead]; Active [Active]; Expansion [Expansion]; Low Priority [Low Priority],
Company,0-2,Relationship Stage,relationship_stage,enumeration,,False,False,customer_and_exclusion;explicit_a2_candidate,Prospect [Prospect]; Active [Active]; Key Account [Key Account]; At Risk [At Risk]; Inactive [Inactive],
Company,0-2,Sales Territory,territory,enumeration,,False,False,explicit_a2_candidate;ownership_and_routing,Northeast [Northeast]; Southeast [Southeast]; Midwest [Midwest]; Southwest [Southwest]; Animal Health [Animal Health]; LATAM [LATAM]; EU [EU],
Company,0-2,Secondary Phone Number,secondary_phone_number,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,Shared teams,hs_shared_team_ids,enumeration,,False,False,ownership_and_routing,EQUINET Team [157764626]; Mustad USA Sales Team [184279571],
Company,0-2,Shared users,hs_shared_user_ids,enumeration,,False,False,ownership_and_routing,Mohammad reza Asadi [36771337]; Lucija Batarelo [77926659]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Tahmineh Goljan [34737828]; Hannah Goshorn [35051820]; Mustad HubSpot [35006795]; Kris Kibbey [35051818]; Fred Lang [35223608]; Rob Logsdon [35051851]; Hayley Moore [77926690]; Sample Request Mustad USA [36398228]; Rachel Otten [33209911]; allison Phleger [35051819]; shahin qoli [95099317]; Tim Shannon [35051817]; Lindsay Stafford [92300650]; Cetrix Support [50462861]; Todd Walker [35051821]; Faezeh Yazdani [91453469]; DAVID YORK [35051822],
Company,0-2,SMS Marketing Opt-in,sms_opt_in,bool,,False,False,consent_and_suppression;explicit_a2_candidate,Yes [true]; No [false],
Company,0-2,State/Region,state,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,State/Region Code,hs_state_code,string,,False,False,identity_and_contact,,
Company,0-2,Street Address,address,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Company,0-2,Street Address 2,address2,string,,False,False,identity_and_contact,,
Company,0-2,Target Account,hs_is_target_account,bool,,False,False,qualification_and_score,True [true]; False [false],
Company,0-2,Trade / DBA Name,trade_name,string,,False,False,identity_and_contact,,
Company,0-2,Updated by user ID,hs_updated_by_user_id,number,,True,False,external_ids_and_associations,Mohammad reza Asadi [36771337]; Lucija Batarelo [77926659]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Tahmineh Goljan [34737828]; Hannah Goshorn [35051820]; Mustad HubSpot [35006795]; Kris Kibbey [35051818]; Fred Lang [35223608]; Rob Logsdon [35051851]; Hayley Moore [77926690]; Sample Request Mustad USA [36398228]; Rachel Otten [33209911]; allison Phleger [35051819]; shahin qoli [95099317]; Tim Shannon [35051817]; Lindsay Stafford [92300650]; Cetrix Support [50462861]; Todd Walker [35051821]; Faezeh Yazdani [91453469]; DAVID YORK [35051822],
Company,0-2,Website URL,website,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Complaints,2-251550468,Brands,hs_all_assigned_business_unit_ids,enumeration,,False,False,explicit_a2_candidate;ownership_and_routing,EQUINET App [0]; Mustad USA [18640656],
Complaints,2-251550468,Created by user ID,hs_created_by_user_id,number,,True,False,external_ids_and_associations,Mohammad reza Asadi [36771337]; Lucija Batarelo [77926659]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Tahmineh Goljan [34737828]; Hannah Goshorn [35051820]; Mustad HubSpot [35006795]; Kris Kibbey [35051818]; Fred Lang [35223608]; Rob Logsdon [35051851]; Hayley Moore [77926690]; Sample Request Mustad USA [36398228]; Rachel Otten [33209911]; allison Phleger [35051819]; shahin qoli [95099317]; Tim Shannon [35051817]; Lindsay Stafford [92300650]; Cetrix Support [50462861]; Todd Walker [35051821]; Faezeh Yazdani [91453469]; DAVID YORK [35051822],
Complaints,2-251550468,Merged record IDs,hs_merged_object_ids,enumeration,,True,False,explicit_a2_candidate;external_ids_and_associations,,
Complaints,2-251550468,Object last modified date/time,hs_lastmodifieddate,datetime,,True,False,activity_and_freshness,,
Complaints,2-251550468,Owner,hubspot_owner_id,enumeration,,False,False,explicit_a2_candidate;ownership_and_routing,Rachel Otten [33209911]; Tahmineh Goljan [34737828]; Mustad HubSpot [35006795]; Tim Shannon [35051817]; Kris Kibbey [35051818]; allison Phleger [35051819]; Hannah Goshorn [35051820]; Todd Walker [35051821]; DAVID YORK [35051822]; Rob Logsdon [35051851]; Fred Lang [35223608]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Sample Request Mustad USA [36398228]; Mohammad reza Asadi [36771337]; Cetrix Support [50462861]; Lucija Batarelo [77926659]; Hayley Moore [77926690]; Faezeh Yazdani [91453469]; Lindsay Stafford [92300650]; shahin qoli [95099317],
Complaints,2-251550468,Owner assigned date,hubspot_owner_assigneddate,datetime,,True,False,ownership_and_routing,,
Complaints,2-251550468,Owner's main team,hubspot_team_id,enumeration,,True,False,explicit_a2_candidate;ownership_and_routing,EQUINET Team [157764626]; Mustad USA Sales Team [184279571],
Complaints,2-251550468,Product name,product_name,string,,False,False,identity_and_contact,,
Complaints,2-251550468,Record ID,hs_object_id,number,,True,False,explicit_a2_candidate;external_ids_and_associations,,
Complaints,2-251550468,Shared teams,hs_shared_team_ids,enumeration,,False,False,ownership_and_routing,EQUINET Team [157764626]; Mustad USA Sales Team [184279571],
Complaints,2-251550468,Shared users,hs_shared_user_ids,enumeration,,False,False,ownership_and_routing,Mohammad reza Asadi [36771337]; Lucija Batarelo [77926659]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Tahmineh Goljan [34737828]; Hannah Goshorn [35051820]; Mustad HubSpot [35006795]; Kris Kibbey [35051818]; Fred Lang [35223608]; Rob Logsdon [35051851]; Hayley Moore [77926690]; Sample Request Mustad USA [36398228]; Rachel Otten [33209911]; allison Phleger [35051819]; shahin qoli [95099317]; Tim Shannon [35051817]; Lindsay Stafford [92300650]; Cetrix Support [50462861]; Todd Walker [35051821]; Faezeh Yazdani [91453469]; DAVID YORK [35051822],
Complaints,2-251550468,Updated by user ID,hs_updated_by_user_id,number,,True,False,external_ids_and_associations,Mohammad reza Asadi [36771337]; Lucija Batarelo [77926659]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Tahmineh Goljan [34737828]; Hannah Goshorn [35051820]; Mustad HubSpot [35006795]; Kris Kibbey [35051818]; Fred Lang [35223608]; Rob Logsdon [35051851]; Hayley Moore [77926690]; Sample Request Mustad USA [36398228]; Rachel Otten [33209911]; allison Phleger [35051819]; shahin qoli [95099317]; Tim Shannon [35051817]; Lindsay Stafford [92300650]; Cetrix Support [50462861]; Todd Walker [35051821]; Faezeh Yazdani [91453469]; DAVID YORK [35051822],
Contact,0-1,AAEP Member,vet_aaep_member,bool,,False,False,equine_and_professional,Yes [true]; No [false],
Contact,0-1,Active Farrier,farrier_active_flag,enumeration,,False,False,equine_and_professional;explicit_a2_candidate,Full Time [Full Time]; Part Time [Part Time]; Student/Apprentice [Student/Apprentice],
Contact,0-1,Address Line 2,street_address_line_2,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Contact,0-1,Amish,farrier_amish_flag,bool,,False,False,equine_and_professional,Yes [true]; No [false],
Contact,0-1,Assigned EQUINET Rep,equinet_assigned_rep,enumeration,,False,False,explicit_a2_candidate,Rachel Otten [33209911]; Tahmineh Goljan [34737828]; Mustad HubSpot [35006795]; Tim Shannon [35051817]; Kris Kibbey [35051818]; allison Phleger [35051819]; Hannah Goshorn [35051820]; Todd Walker [35051821]; DAVID YORK [35051822]; Rob Logsdon [35051851]; Fred Lang [35223608]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Sample Request Mustad USA [36398228]; Mohammad reza Asadi [36771337]; Cetrix Support [50462861]; Lucija Batarelo [77926659]; Hayley Moore [77926690]; Faezeh Yazdani [91453469]; Lindsay Stafford [92300650]; shahin qoli [95099317],
Contact,0-1,Association Memberships,association_member,enumeration,,False,False,equine_and_professional;explicit_a2_candidate,USEF [USEF]; Jockey Club [Jockey Club]; Breed Registry [Breed Registry]; State association [State association]; Other [Other],
Contact,0-1,Avg Passport Completeness %,owner_passport_complete_pct,number,,False,False,ownership_and_routing,,
Contact,0-1,Beachhead Priority,beachhead_flag,bool,,False,False,qualification_and_score,Yes [true]; No [false],
Contact,0-1,Board Certified,vet_board_certified,bool,,False,False,equine_and_professional,Yes [true]; No [false],
Contact,0-1,Brands,hs_all_assigned_business_unit_ids,enumeration,,False,False,explicit_a2_candidate;ownership_and_routing,EQUINET App [0]; Mustad USA [18640656],
Contact,0-1,Breeds Served,vet_breeds_served,enumeration,,False,False,equine_and_professional,Thoroughbred [Thoroughbred]; QH [QH]; Warmblood [Warmblood]; Standardbred [Standardbred]; Mixed [Mixed],
Contact,0-1,Buying Role,hs_buying_role,enumeration,,False,False,identity_and_contact;qualification_and_score,Blocker [BLOCKER]; Budget Holder [BUDGET_HOLDER]; Champion [CHAMPION]; Decision Maker [DECISION_MAKER]; End User [END_USER]; Executive Sponsor [EXECUTIVE_SPONSOR]; Influencer [INFLUENCER]; Legal & Compliance [LEGAL_AND_COMPLIANCE]; Other [OTHER],
Contact,0-1,Certifications,farrier_certifications,enumeration,,False,False,equine_and_professional;explicit_a2_candidate,CF [CF]; CTF [CTF]; CJF [CJF]; CRP [CRP]; AWCF [AWCF],
Contact,0-1,Churn Survey: NPS Score,churn_survey_nps_score,enumeration,,False,False,qualification_and_score,1 [1]; 2 [2]; 3 [3]; 4 [4]; 5 [5]; 6 [6]; 7 [7]; 8 [8]; 9 [9]; 10 [10],
Contact,0-1,City,city,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Contact,0-1,Clinic / Practice Name,vet_clinic_name,string,,False,False,identity_and_contact,,
Contact,0-1,Clinician,farrier_clincian_flag,bool,,False,False,equine_and_professional,Yes [true]; No [false],
Contact,0-1,Company Name,company,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Contact,0-1,Contact Info Verified,contact_verified,bool,,False,False,explicit_a2_candidate;quality_and_enrichment,Yes [true]; No [false],
Contact,0-1,Contact owner,hubspot_owner_id,enumeration,,False,False,explicit_a2_candidate;ownership_and_routing,Rachel Otten [33209911]; Tahmineh Goljan [34737828]; Mustad HubSpot [35006795]; Tim Shannon [35051817]; Kris Kibbey [35051818]; allison Phleger [35051819]; Hannah Goshorn [35051820]; Todd Walker [35051821]; DAVID YORK [35051822]; Rob Logsdon [35051851]; Fred Lang [35223608]; Sharon Colvin [35787418]; Julie Durushia [35787459]; Sample Request Mustad USA [36398228]; Mohammad reza Asadi [36771337]; Cetrix Support [50462861]; Lucija Batarelo [77926659]; Hayley Moore [77926690]; Faezeh Yazdani [91453469]; Lindsay Stafford [92300650]; shahin qoli [95099317],
Contact,0-1,Contact priority,hs_predictivescoringtier,enumeration,,True,False,explicit_a2_candidate;qualification_and_score,Very High [tier_1]; High [tier_2]; Medium [tier_3]; Low [tier_4]; Closed Won [closed_won],
Contact,0-1,Contact Type,contact_type,enumeration,,False,False,explicit_a2_candidate;identity_and_contact,Farrier [Farrier]; Apprentice [Apprentice]; Administrator of Farrier Business [Administrator of Farrier Business]; Vet [Vet]; Horse Owner [Horse Owner]; Dealer [Dealer]; Farmer [Farmer]; Trainer [Trainer]; Other [Other]; Bookkeeper [Bookkeeper]; Farrier with employeess [Farrier with employees]; Stable Manager [Stable Manager]; Horse Trainer [Horse Trainer]; Press and Advertising [Press and Advertising],
Contact,0-1,Conversion Stage,farrier_conversion_stage,enumeration,,False,False,equine_and_professional;qualification_and_score,Identify [Identify]; Consultation [Consultation]; Sample Sent [Sample Sent]; Follow-up [Follow-up]; Converted [Converted]; Lost [Lost],
Contact,0-1,Converted Product Type,farrier_converted_product_type,string,,False,False,equine_and_professional,,
Contact,0-1,Converted Products,farrier_converted_products,enumeration,,False,False,equine_and_professional,Front Shoe [Front Shoe]; Hind Shoe [Hind Shoe]; Nail [Nail]; Rasp [Rasp],
Contact,0-1,Country/Region,country,string,,False,False,explicit_a2_candidate;identity_and_contact,,
Contact,0-1,Country/Region Code,hs_country_region_code,string,,False,False,identity_and_contact,,
